ID,original_Descrizione Regione,original_Codice Azienda,original_Tipo Azienda,original_Codice struttura,original_Subcodice,original_Denominazione Struttura/Stabilimento,original_Indirizzo,original_Codice Comune,original_Comune,original_Sigla Provincia,original_Codice tipo struttura,original_Descrizione tipo struttura,original_Codice disciplina,original_Descrizione disciplina,original_Tipo di Disciplina,original_N° Reparti,original_Posti letto degenza ordinaria,original_Posti letto degenza a pagamento,original_Posti letto Day Hospital,original_Posti letto Day Surgery,original_Totale posti letto,lat,lon,formatted,name,housenumber,street,postcode,district,suburb,city,county,county_code,state,state_code,country,country_code,confidence,confidence_city_level,confidence_street_level
462,LAZIO,905,2,120905,1,POLICLINICO UNIVERSITARIO A. GEMELLI,L.GO AGOSTINO GEMELLI 8,58091,ROMA,RM,2.3,Policlinico universitario privato,71,REUMATOLOGIA,ACUTI,2,24,0,5,0,29,41.9315345,12.42943931,"Policlinico Universitario Agostino Gemelli, Largo Agostino Gemelli, 8, 00168 Roma Roma, Italia",Policlinico Universitario Agostino Gemelli,8,Largo Agostino Gemelli,168,,Municipio Roma XIV,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.441
463,LAZIO,905,2,120905,1,POLICLINICO UNIVERSITARIO A. GEMELLI,L.GO AGOSTINO GEMELLI 8,58091,ROMA,RM,2.3,Policlinico universitario privato,73,TERAPIA INTENSIVA NEONATALE,ACUTI,1,32,0,0,0,32,41.9315345,12.42943931,"Policlinico Universitario Agostino Gemelli, Largo Agostino Gemelli, 8, 00168 Roma Roma, Italia",Policlinico Universitario Agostino Gemelli,8,Largo Agostino Gemelli,168,,Municipio Roma XIV,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.441
464,LAZIO,905,2,120905,1,POLICLINICO UNIVERSITARIO A. GEMELLI,L.GO AGOSTINO GEMELLI 8,58091,ROMA,RM,2.3,Policlinico universitario privato,75,NEURO-RIABILITAZIONE,RIABILITAZIONE,1,20,0,0,0,20,41.9315345,12.42943931,"Policlinico Universitario Agostino Gemelli, Largo Agostino Gemelli, 8, 00168 Roma Roma, Italia",Policlinico Universitario Agostino Gemelli,8,Largo Agostino Gemelli,168,,Municipio Roma XIV,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.441
465,LAZIO,905,2,120905,1,POLICLINICO UNIVERSITARIO A. GEMELLI,L.GO AGOSTINO GEMELLI 8,58091,ROMA,RM,2.3,Policlinico universitario privato,76,NEUROCHIRURGIA PEDIATRICA,ACUTI,1,14,0,0,0,14,41.9315345,12.42943931,"Policlinico Universitario Agostino Gemelli, Largo Agostino Gemelli, 8, 00168 Roma Roma, Italia",Policlinico Universitario Agostino Gemelli,8,Largo Agostino Gemelli,168,,Municipio Roma XIV,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.441
466,LAZIO,905,2,120905,1,POLICLINICO UNIVERSITARIO A. GEMELLI,L.GO AGOSTINO GEMELLI 8,58091,ROMA,RM,2.3,Policlinico universitario privato,98,DAY SURGERY,ACUTI,1,0,0,0,19,19,41.9315345,12.42943931,"Policlinico Universitario Agostino Gemelli, Largo Agostino Gemelli, 8, 00168 Roma Roma, Italia",Policlinico Universitario Agostino Gemelli,8,Largo Agostino Gemelli,168,,Municipio Roma XIV,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.3969,1,0.441
467,LAZIO,905,2,120905,2,COMPLESSO INTEGRATO COLUMBUS (C.I.C.),L.GO MOSCATI 31/33,58091,ROMA,RM,2.3,Policlinico universitario privato,2,DAY HOSPITAL,ACUTI,1,0,0,2,0,2,41.90036,12.49575,"Roma (Roma), LAZ, Italia",,,,,Roma,,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.25,1,
468,LAZIO,905,2,120905,2,COMPLESSO INTEGRATO COLUMBUS (C.I.C.),L.GO MOSCATI 31/33,58091,ROMA,RM,2.3,Policlinico universitario privato,9,CHIRURGIA GENERALE,ACUTI,3,3,0,0,4,7,41.90036,12.49575,"Roma (Roma), LAZ, Italia",,,,,Roma,,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.25,1,
469,LAZIO,905,2,120905,2,COMPLESSO INTEGRATO COLUMBUS (C.I.C.),L.GO MOSCATI 31/33,58091,ROMA,RM,2.3,Policlinico universitario privato,14,CHIRURGIA VASCOLARE,ACUTI,1,0,0,0,1,1,41.90036,12.49575,"Roma (Roma), LAZ, Italia",,,,,Roma,,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.25,1,
470,LAZIO,905,2,120905,2,COMPLESSO INTEGRATO COLUMBUS (C.I.C.),L.GO MOSCATI 31/33,58091,ROMA,RM,2.3,Policlinico universitario privato,24,MALATTIE INFETTIVE E TROPICALI,ACUTI,1,74,0,0,0,74,41.90036,12.49575,"Roma (Roma), LAZ, Italia",,,,,Roma,,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.25,1,
471,LAZIO,905,2,120905,2,COMPLESSO INTEGRATO COLUMBUS (C.I.C.),L.GO MOSCATI 31/33,58091,ROMA,RM,2.3,Policlinico universitario privato,26,MEDICINA GENERALE,ACUTI,5,110,0,0,0,110,41.90036,12.49575,"Roma (Roma), LAZ, Italia",,,,,Roma,,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.25,1,
472,LAZIO,905,2,120905,2,COMPLESSO INTEGRATO COLUMBUS (C.I.C.),L.GO MOSCATI 31/33,58091,ROMA,RM,2.3,Policlinico universitario privato,29,NEFROLOGIA,ACUTI,2,14,0,2,0,16,41.90036,12.49575,"Roma (Roma), LAZ, Italia",,,,,Roma,,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.25,1,
473,LAZIO,905,2,120905,2,COMPLESSO INTEGRATO COLUMBUS (C.I.C.),L.GO MOSCATI 31/33,58091,ROMA,RM,2.3,Policlinico universitario privato,32,NEUROLOGIA,ACUTI,1,0,0,1,0,1,41.90036,12.49575,"Roma (Roma), LAZ, Italia",,,,,Roma,,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.25,1,
474,LAZIO,905,2,120905,2,COMPLESSO INTEGRATO COLUMBUS (C.I.C.),L.GO MOSCATI 31/33,58091,ROMA,RM,2.3,Policlinico universitario privato,36,ORTOPEDIA E TRAUMATOLOGIA,ACUTI,6,30,0,0,7,37,41.90036,12.49575,"Roma (Roma), LAZ, Italia",,,,,Roma,,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.25,1,
475,LAZIO,905,2,120905,2,COMPLESSO INTEGRATO COLUMBUS (C.I.C.),L.GO MOSCATI 31/33,58091,ROMA,RM,2.3,Policlinico universitario privato,37,OSTETRICIA E GINECOLOGIA,ACUTI,2,8,0,0,2,10,41.90036,12.49575,"Roma (Roma), LAZ, Italia",,,,,Roma,,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.25,1,
476,LAZIO,905,2,120905,2,COMPLESSO INTEGRATO COLUMBUS (C.I.C.),L.GO MOSCATI 31/33,58091,ROMA,RM,2.3,Policlinico universitario privato,38,OTORINOLARINGOIATRIA,ACUTI,1,0,0,0,1,1,41.90036,12.49575,"Roma (Roma), LAZ, Italia",,,,,Roma,,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.25,1,
477,LAZIO,905,2,120905,2,COMPLESSO INTEGRATO COLUMBUS (C.I.C.),L.GO MOSCATI 31/33,58091,ROMA,RM,2.3,Policlinico universitario privato,43,UROLOGIA,ACUTI,2,8,0,0,1,9,41.90036,12.49575,"Roma (Roma), LAZ, Italia",,,,,Roma,,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.25,1,
478,LAZIO,905,2,120905,2,COMPLESSO INTEGRATO COLUMBUS (C.I.C.),L.GO MOSCATI 31/33,58091,ROMA,RM,2.3,Policlinico universitario privato,49,TERAPIA INTENSIVA,ACUTI,2,65,0,0,0,65,41.90036,12.49575,"Roma (Roma), LAZ, Italia",,,,,Roma,,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.25,1,
479,LAZIO,905,2,120905,2,COMPLESSO INTEGRATO COLUMBUS (C.I.C.),L.GO MOSCATI 31/33,58091,ROMA,RM,2.3,Policlinico universitario privato,56,RECUPERO E RIABILITAZIONE,RIABILITAZIONE,1,20,0,0,0,20,41.90036,12.49575,"Roma (Roma), LAZ, Italia",,,,,Roma,,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.25,1,
480,LAZIO,905,2,120905,2,COMPLESSO INTEGRATO COLUMBUS (C.I.C.),L.GO MOSCATI 31/33,58091,ROMA,RM,2.3,Policlinico universitario privato,58,GASTROENTEROLOGIA,ACUTI,2,24,0,1,0,25,41.90036,12.49575,"Roma (Roma), LAZ, Italia",,,,,Roma,,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.25,1,
481,LAZIO,905,2,120905,2,COMPLESSO INTEGRATO COLUMBUS (C.I.C.),L.GO MOSCATI 31/33,58091,ROMA,RM,2.3,Policlinico universitario privato,68,PNEUMOLOGIA,ACUTI,1,15,0,0,0,15,41.90036,12.49575,"Roma (Roma), LAZ, Italia",,,,,Roma,,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.25,1,
482,LAZIO,905,2,120905,2,COMPLESSO INTEGRATO COLUMBUS (C.I.C.),L.GO MOSCATI 31/33,58091,ROMA,RM,2.3,Policlinico universitario privato,71,REUMATOLOGIA,ACUTI,2,24,0,5,0,29,41.90036,12.49575,"Roma (Roma), LAZ, Italia",,,,,Roma,,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.25,1,
483,LAZIO,905,2,120905,2,COMPLESSO INTEGRATO COLUMBUS (C.I.C.),L.GO MOSCATI 31/33,58091,ROMA,RM,2.3,Policlinico universitario privato,94,TERAPIA SEMI-INTENSIVA,ACUTI,1,20,0,0,0,20,41.90036,12.49575,"Roma (Roma), LAZ, Italia",,,,,Roma,,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.25,1,
484,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,2,DAY HOSPITAL,ACUTI,2,0,0,30,0,30,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
485,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,7,CARDIOCHIRURGIA,ACUTI,1,20,0,0,0,20,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
486,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,8,CARDIOLOGIA,ACUTI,3,42,0,0,0,42,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
487,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,9,CHIRURGIA GENERALE,ACUTI,10,207,0,0,0,207,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
488,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,10,CHIRURGIA MAXILLO FACCIALE,ACUTI,1,14,0,0,0,14,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
489,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,11,CHIRURGIA PEDIATRICA,ACUTI,1,5,0,0,1,6,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
490,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,12,CHIRURGIA PLASTICA,ACUTI,1,12,0,0,0,12,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
491,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,13,CHIRURGIA TORACICA,ACUTI,1,16,0,0,0,16,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
492,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,14,CHIRURGIA VASCOLARE,ACUTI,1,20,0,0,0,20,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
493,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,18,EMATOLOGIA,ACUTI,1,46,0,0,0,46,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
494,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,20,IMMUNOLOGIA,ACUTI,1,12,0,0,0,12,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
495,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,21,GERIATRIA,ACUTI,1,21,0,0,0,21,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
496,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,24,MALATTIE INFETTIVE E TROPICALI,ACUTI,4,206,0,0,0,206,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
497,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,26,MEDICINA GENERALE,ACUTI,7,185,0,0,0,185,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
498,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,29,NEFROLOGIA,ACUTI,1,4,0,0,0,4,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
499,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,30,NEUROCHIRURGIA,ACUTI,2,34,0,0,0,34,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
500,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,32,NEUROLOGIA,ACUTI,3,44,0,2,0,46,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
501,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,33,NEUROPSICHIATRIA INFANTILE,ACUTI,1,24,0,15,0,39,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
502,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,34,OCULISTICA,ACUTI,1,6,0,0,0,6,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
503,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,36,ORTOPEDIA E TRAUMATOLOGIA,ACUTI,2,42,0,0,0,42,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
504,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,37,OSTETRICIA E GINECOLOGIA,ACUTI,3,48,0,3,6,57,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
505,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,38,OTORINOLARINGOIATRIA,ACUTI,1,22,0,0,0,22,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
506,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,39,PEDIATRIA,ACUTI,2,27,0,10,0,37,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
507,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,40,PSICHIATRIA,ACUTI,2,25,0,7,0,32,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
508,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,43,UROLOGIA,ACUTI,1,20,0,0,6,26,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
509,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,49,TERAPIA INTENSIVA,ACUTI,6,94,0,0,0,94,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
510,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,50,UNITA` CORONARICA,ACUTI,3,20,0,0,0,20,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
511,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,51,ASTANTERIA,ACUTI,3,48,0,0,0,48,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
512,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,56,RECUPERO E RIABILITAZIONE,RIABILITAZIONE,1,24,0,0,0,24,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
513,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,58,GASTROENTEROLOGIA,ACUTI,1,19,0,0,0,19,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
514,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,62,NEONATOLOGIA,ACUTI,1,24,0,0,0,24,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
515,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,64,ONCOLOGIA,ACUTI,2,16,0,18,0,34,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
516,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,65,ONCOEMATOLOGIA PEDIATRICA,ACUTI,1,12,0,0,0,12,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
517,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,68,PNEUMOLOGIA,ACUTI,1,19,0,0,0,19,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
518,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,71,REUMATOLOGIA,ACUTI,1,8,0,0,0,8,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
519,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,73,TERAPIA INTENSIVA NEONATALE,ACUTI,1,20,0,0,0,20,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
520,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,94,TERAPIA SEMI-INTENSIVA,ACUTI,1,42,0,0,0,42,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
521,LAZIO,906,2,120906,,POLICLINICO U. I,VIALE DEL POLICLINICO 155,58091,ROMA,RM,2.1,Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale,98,DAY SURGERY,ACUTI,3,0,0,0,28,28,41.908302,12.508659,"Viale Del Policlinico, 155, 00161 Roma Roma, Italia",,155,Viale Del Policlinico,161,Roma,Castro Pretorio,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
537,LAZIO,908,2,120908,2,IFO - ISTITUTO SAN GALLICANO,VIA ELIO CHIANESI 53,58091,ROMA,RM,3.1,IRCCS pubblico,2,DAY HOSPITAL,ACUTI,1,0,0,2,0,2,41.800915,12.447518,"Via Elio Chianesi, 53, 00128 Roma Roma, Italia",,53,Via Elio Chianesi,128,Roma,Tor de 'Cenci,Roma,Roma,RM,Lazio,LAZ,Italia,it,0.9,1,1
